"","word","n"
"3764","balıkesir",2
"3765","balıkesir'de",2
"3766","balıkesir’in",2
"3767","banka",2
"3768","bankada",2
"3769","bariyerini",2
"3770","bariyerler",2
"3771","barınağa",2
"3772","başakşehir’de",2
"3773","başarısı",2
"3774","başının",2
"3775","başınıza",2
"3776","başkenti",2
"3777","başkentte",2
"3778","baskı",2
"3779","başladi",2
"3780","başladığı",2
"3781","başladılar",2
"3782","başlatan",2
"3783","başlatılırken",2
"3784","başlatırken",2
"3785","başlayınca",2
"3786","başöz",2
"3787","başsavcılığı'nın",2
"3788","başsavcılığının",2
"3789","basti",2
"3790","bastım",2
"3791","bastonuyla",2
"3792","başvurdu",2
"3793","batakköy",2
"3794","batuhan",2
"3795","bayındır",2
"3796","bayraklı",2
"3797","bayrampaşa'da",2
"3798","baz'ın",2
"3799","bebeğe",2
"3800","beklendiği",2
"3801","beklenmedik",2
"3802","bekliyor",2
"3803","belgeleri",2
"3804","belgesini",2
"3805","belgrad",2
"3806","belinden",2
"3807","belirlediği",2
"3808","belirlenirken",2
"3809","belirtirken",2
"3810","belirtmek",2
"3811","beraberindeki",2
"3812","bergama",2
"3813","berke",2
"3814","beyhekim",2
"3815","beyin",2
"3816","beylikdüzü",2
"3817","beynim",2
"3818","beyoğlu",2
"3819","beyoğlu'nda",2
"3820","bildirdiği",2
"3821","bildirim",2
"3822","bilecik",2
"3823","bilgilerinden",2
"3824","bilgisayar",2
"3825","bilgisayarı",2
"3826","bilgisine",2
"3827","bilinçli",2
"3828","biliyorum",2
"3829","bilmek",2
"3830","bilmez",2
"3831","bi̇n",2
"3832","bina",2
"3833","binasına",2
"3834","bindiğinde",2
"3835","bindirdi",2
"3836","bindirildi",2
"3837","biniyor",2
"3838","birbirlerine",2
"3839","bisikletten",2
"3840","biteni",2
"3841","biyan'ın",2
"3842","bizde",2
"3843","bırakılan",2
"3844","bırakmadı",2
"3845","bırakmamış",2
"3846","boğuşma",2
"3847","bölge",2
"3848","bölgedeki",2
"3849","bölgesinde",2
"3850","bölgesinden",2
"3851","bolu",2
"3852","bölümü'ne",2
"3853","bordür",2
"3854","borularına",2
"3855","boşayacak",2
"3856","bs",2
"3857","bucak",2
"3858","buket",2
"3859","bularak",2
"3860","bulmak",2
"3861","bulunmasına",2
"3862","bulvarı'na",2
"3863","bulvarı’na",2
"3864","bulvarın",2
"3865","burcu",2
"3866","burkut",2
"3867","bursa’nın",2
"3868","büyüdü",2
"3869","büyük'ün",2
"3870","büyükdere",2
"3871","c.d",2
"3872","çabasını",2
"3873","çabasıyla",2
"3874","caddesi'ni",2
"3875","caddesinden",2
"3876","çağırdı",2
"3877","çağlayan",2
"3878","çağrıldı",2
"3879","çakallık",2
"3880","çakmak",2
"3881","çalıkoğlu’na",2
"3882","çalılık",2
"3883","çalındığını",2
"3884","çalışanı",2
"3885","çalışıp",2
"3886","çalışıyor",2
"3887","çalışıyorum",2
"3888","çalışmaların",2
"3889","çalıştığından",2
"3890","çalıştırdı",2
"3891","çalıştırıp",2
"3892","camii",2
"3893","camın",2
"3894","camındaki",2
"3895","camlar",2
"3896","camlarını",2
"3897","camlarının",2
"3898","çamlıpınar’a",2
"3899","can'a",2
"3900","can'ın",2
"3901","çandır",2
"3902","canımıza",2
"3903","canına",2
"3904","canını",2
"3905","canpolat",2
"3906","cansu",2
"3907","çaplı",2
"3908","çarpmasi",2
"3909","çatalhüyük",2
"3910","çatlakları",2
"3911","çekicinin",2
"3912","çekilerek",2
"3913","çekilmesiyle",2
"3914","çekilmiş",2
"3915","çekiyor",2
"3916","çekmeköy",2
"3917","çekmekte",2
"3918","çekmesini",2
"3919","çekmeye",2
"3920","çelikhan",2
"3921","çemberinde",2
"3922","cemiyetine",2
"3923","cenazeleri",2
"3924","cengiz",2
"3925","çerçevesinde",2
"3926","çeşme",2
"3927","çevre",2
"3928","çevreden",2
"3929","çevreyolu",2
"3930","ceyhan",2
"3931","cezaevinde",2
"3932","cezanın",2
"3933","cezasına",2
"3934","çifti",2
"3935","çiftinin",2
"3936","çikti",2
"3937","çileden",2
"3938","ci̇mer'e",2
"3939","cinayete",2
"3940","cipi",2
"3941","civelek",2
"3942","çığlık",2
"3943","çıkacakmış",2
"3944","çıkardık",2
"3945","çıkarılırken",2
"3946","çıkarıyor",2
"3947","çıkartarak",2
"3948","çıkartıldığı",2
"3949","çıkık",2
"3950","çıkınca",2
"3951","çıkışı",2
"3952","çıkıyor",2
"3953","çıkmadı",2
"3954","çıkmam",2
"3955","çıkmaya",2
"3956","çıkmayı",2
"3957","çıktıklarını",2
"3958","çıktılar",2
"3959","çırçır",2
"3960","çoban",2
"3961","çocuğumu",2
"3962","çocukları",2
"3963","çocuklarım",2
"3964","çocukların",2
"3965","çocuklarını",2
"3966","copyright",2
"3967","crl",2
"3968","cüzdan",2
"3969","cüzdanını",2
"3970","d.y",2
"3971","dadaşkent",2
"3972","dağlı",2
"3973","dairesi'nden",2
"3974","dalan",2
"3975","daldığı",2
"3976","dan",2
"3977","dans",2
"3978","davacıyım",2
"3979","davamız",2
"3980","davranarak",2
"3981","davranışında",2
"3982","dayamadım",2
"3983","dd",2
"3984","değerlendirildi",2
"3985","değildi",2
"3986","deliğin",2
"3987","delik",2
"3988","demiral’a",2
"3989","demirhüyük",2
"3990","demirhüyük'ün",2
"3991","demirlerinin",2
"3992","demirören",2
"3993","denetimgerçekleştirdi",2
"3994","denetimler",2
"3995","denetimlerde",2
"3996","denetimleri",2
"3997","denetimlerinde",2
"3998","denetledi",2
"3999","dengesini",2
"4000","denildi",2
"4001","deniz’e",2
"4002","denizi",2
"4003","denizli",2
"4004","denizli’nin",2
"4005","denktaş",2
"4006","derece",2
"4007","ders",2
"4008","detaylar",2
"4009","devirdikten",2
"4010","deviren",2
"4011","devrek",2
"4012","devrildiği",2
"4013","df",2
"4014","digor’a",2
"4015","dikiz",2
"4016","dikkatini",2
"4017","dikkatsizce",2
"4018","dinar",2
"4019","dinlenme",2
"4020","dinmeyince",2
"4021","di̇reği̇ne",2
"4022","direksiyona",2
"4023","direksiyonda",2
"4024","direndi",2
"4025","direnince",2
"4026","diyalog",2
"4027","diyecek",2
"4028","diyor",2
"4029","diz",2
"4030","dizi",2
"4031","dışından",2
"4032","doğal",2
"4033","doğrudan",2
"4034","doktor",2
"4035","doktorun",2
"4036","döküldü",2
"4037","dökülen",2
"4038","dokunulmazlığını",2
"4039","dolaylı",2
"4040","doldu",2
"4041","domuz",2
"4042","dondurma",2
"4043","dönemeyince",2
"4044","döneminde",2
"4045","dönüp",2
"4046","dönüşen",2
"4047","dönüştü",2
"4048","dönüşü",2
"4049","dörtlüleri",2
"4050","dosyada",2
"4051","dubalara",2
"4052","düğmeye",2
"4053","düğün",2
"4054","dükkanının",2
"4055","dünya",2
"4056","durabildiği",2
"4057","durabileceğini",2
"4058","durabiliyor",2
"4059","duracağını",2
"4060","durağında",2
"4061","duraksadıktan",2
"4062","duramayarak",2
"4063","durarak",2
"4064","durduramadım",2
"4065","durdurdukları",2
"4066","durdurdular",2
"4067","durması",2
"4068","durmasını",2
"4069","durmayınca",2
"4070","durmuş",2
"4071","durumdan",2
"4072","durumlarda",2
"4073","durunca",2
"4074","durup",2
"4075","düşmemek",2
"4076","düşsün",2
"4077","düşündüm",2
"4078","düşünen",2
"4079","düşünerek",2
"4080","düşünmemiştir",2
"4081","düşünülen",2
"4082","düşürme",2
"4083","duydu",2
"4084","duysak",2
"4085","duyuldu",2
"4086","duyunca",2
"4087","duyurusunda",2
"4088","düzce’de",2
"4089","düzeltilerek",2
"4090","düzenlenen",2
"4091","e.a'ya",2
"4092","e.a’nın",2
"4093","e96",2
"4094","edebilmek",2
"4095","ederdim",2
"4096","edildi.otomobilde",2
"4097","edildiğini",2
"4098","edilirse",2
"4099","edilmeye",2
"4100","edilmiş",2
"4101","edilmişti",2
"4102","edirne",2
"4103","editörlerinin",2
"4104","editöryel",2
"4105","ediyordunuz",2
"4106","efe",2
"4107","eğiticisi",2
"4108","eğitimler",2
"4109","eğitimlerde",2
"4110","ehliyeti",2
"4111","ekibine",2
"4112","ekipleriyle",2
"4113","elbüken",2
"4114","elbüken'e",2
"4115","elbüken’e",2
"4116","eli",2
"4117","eliyle",2
"4118","emanetoğlu",2
"4119","emniyetli",2
"4120","engel",2
"4121","engellemek",2
"4122","er",2
"4123","erciş",2
"4124","erdal",2
"4125","erdem'i",2
"4126","erdem’in",2
"4127","ergin'e",2
"4128","erkekler",2
"4129","ertelemeli",2
"4130","erzurum",2
"4131","es",2
"4132","esenyurt’ta",2
"4133","eşiğinden",2
"4134","eşinden",2
"4135","eşini",2
"4136","eski̇şehi̇r",2
"4137","esnafın",2
"4138","etki",2
"4139","etkisinde",2
"4140","etkisine",2
"4141","etmedi",2
"4142","etmediğini",2
"4143","etmem",2
"4144","etrafa",2
"4145","etseydi",2
"4146","etsinler",2
"4147","etti̇",2
"4148","ettiren",2
"4149","evinden",2
"4150","evinin",2
"4151","evraklar",2
"4152","evrakları",2
"4153","eyaletinde",2
"4154","eyyübiye",2
"4155","ezikler",2
"4156","ezilmekten",2
"4157","f.c.o",2
"4158","f.k",2
"4159","falan",2
"4160","fatih’te",2
"4161","fazıl",2
"4162","felaketi",2
"4163","fenalaşan",2
"4164","fenalaştı",2
"4165","fevzi",2
"4166","feyyat",2
"4167","filoları",2
"4168","filolarında",2
"4169","filonuz",2
"4170","firmasına",2
"4171","fiziksel",2
"4172","fırının",2
"4173","fotoğrafını",2
"4174","fs",2
"4175","garaj",2
"4176","gazimağusa",2
"4177","gebertirim",2
"4178","geçemediği",2
"4179","gecesi",2
"4180","geçide",2
"4181","geçince",2
"4182","geçip",2
"4183","geçirdiğini",2
"4184","geçirmesi",2
"4185","geçitten",2
"4186","geçmekte",2
"4187","geçmekten",2
"4188","geçmesinden",2
"4189","geçmesini",2
"4190","geçmişim",2
"4191","geçmişti",2
"4192","geçtikten",2
"4193","geçtim",2
"4194","geldiler",2
"4195","gelecek",2
"4196","gelecekte",2
"4197","gelince",2
"4198","geliş",2
"4199","geliyordu",2
"4200","geliyorum",2
"4201","gelmedi",2
"4202","gelmezdi",2
"4203","gelmiş",2
"4204","gerçekleştiği",2
"4205","gerçekleştirildi",2
"4206","gerekirken",2
"4207","gerektirdiği",2
"4208","getirildi",2
"4209","getirmemiş",2
"4210","getirmeye",2
"4211","gidiş",2
"4212","girmeye",2
"4213","gitmesin",2
"4214","gitmeyi",2
"4215","gittiğini",2
"4216","gmk",2
"4217","göçmen",2
"4218","göçmenler",2
"4219","gönderilirken",2
"4220","gönen",2
"4221","gönyeli",2
"4222","gördüğüm",2
"4223","gördüğünü",2
"4224","gördük",2
"4225","gördüklerinde",2
"4226","gördüklerini",2
"4227","göremedim",2
"4228","göremeyecek",2
"4229","görevliler",2
"4230","görevlilerine",2
"4231","görmeyen",2
"4232","görmüyorum",2
"4233","görüntülediğini",2
"4234","görüntülendiniz",2
"4235","görünüyor",2
"4236","görüş",2
"4237","görüşün",2
"4238","gösterdi̇",2
"4239","gösterirken",2
"4240","götürdüler",2
"4241","götüreceğiz",2
"4242","götürerek",2
"4243","götürüldüğü",2
"4244","götürülüyor",2
"4245","götürüp",2
"4246","götürüyordur",2
"4247","gözlem",2
"4248","gözlendi",2
"4249","gözyaşlarina",2
"4250","gram",2
"4251","gri",2
"4252","grup",2
"4253","gül’ü",2
"4254","gül’ün",2
"4255","güler",2
"4256","güleryüz",2
"4257","gülsen",2
"4258","gündem",2
"4259","gündür",2
"4260","güneş’in",2
"4261","günlerde",2
"4262","günün",2
"4263","güvenliğine",2
"4264","güvercinada",2
"4265","güzergahı",2
"4266","güzergahına",2
"4267","ha",2
"4268","habercileri",2
"4269","habercilerin",2
"4270","haberini",2
"4271","hafızoğlu",2
"4272","haftası",2
"4273","haini",2
"4274","hakimiyeti",2
"4275","hakimliği",2
"4276","hakkındaki",2
"4277","hakları",2
"4278","halası",2
"4279","halat",2
"4280","halide",2
"4281","halime",2
"4282","halit",2
"4283","hamza",2
"4284","hareketi",2
"4285","hareketsiz",2
"4286","harun",2
"4287","hasarın",2
"4288","hasret",2
"4289","hassasiyetle",2
"4290","hastanesi’nde",2
"4291","hataları",2
"4292","hatay'da",2
"4293","hatırlatması",2
"4294","havadaki",2
"4295","havalandırma",2
"4296","havli",2
"4297","havre",2
"4298","hawki̇ns'in",2
"4299","hawki̇ns’in",2
"4300","hayata",2
"4301","hayatini",2
"4302","hayrete",2
"4303","hayvanın",2
"4304","hayvanlara",2
"4305","haziran'da",2
"4306","hazılanan",2
"4307","hazırladı",2
"4308","hazırlanan",2
"4309","hepsinde",2
"4310","hepsinden",2
"4311","herhalde",2
"4312","herkese",2
"4313","herkesi",2
"4314","hesabı",2
"4315","hizmet",2
"4316","hıcın",2
"4317","hıdır",2
"4318","hıfzıssıhha",2
"4319","hızlarını",2
"4320","hızlıca",2
"4321","hru",2
"4322","hükmünün",2
"4323","hukuki",2
"4324","hükümlerini",2
"4325","hüngür",2
"4326","hüsnü",2
"4327","huzurevine",2
"4328","i̇.b",2
"4329","içerdiğini",2
"4330","içeride",2
"4331","i̇çerisinde",2
"4332","i̇çinde",2
"4333","içindeyken",2
"4334","i̇çişleri",2
"4335","i̇daresindeki",2
"4336","i̇dari",2
"4337","iddiaları",2
"4338","i̇ddianame",2
"4339","iddiasına",2
"4340","iddiasında",2
"4341","i̇diz",2
"4342","i̇ha'nın",2
"4343","ihtara",2
"4344","i̇htarina",2
"4345","ihtimaline",2
"4346","ikazına",2
"4347","ikisi",2
"4348","i̇le",2
"4349","i̇leri",2
"4350","ilerledi",2
"4351","ilerledikten",2
"4352","i̇lker",2
"4353","i̇lkmen'in",2
"4354","in",2
"4355","incelemeye",2
"4356","indirdi",2
"4357","indirdikten",2
"4358","i̇ngilizce",2
"4359","iniyor",2
"4360","inmemizle",2
"4361","inşaat",2
"4362","i̇nşaat",2
"4363","i̇nsan",2
"4364","insana",2
"4365","insanlara",2
"4366","internet",2
"4367","ip",2
"4368","i̇ri’nin",2
"4369","isabet",2
"4370","i̇şçiyi",2
"4371","işe",2
"4372","işi",2
"4373","işıkkent",2
"4374","işlek",2
"4375","işler",2
"4376","işlerimi",2
"4377","isparta'da",2
"4378","isparta'dan",2
"4379","i̇stanbul'a",2
"4380","i̇stanbul'da",2
"4381","istasyondan",2
"4382","i̇stedi̇",2
"4383","istediği",2
"4384","istediler",2
"4385","i̇stemedi̇",2
"4386","istemesi",2
"4387","istemiyorum",2
"4388","istinat",2
"4389","işyerinin",2
"4390","itirazı",2
"4391","itmek",2
"4392","i̇zci'ye",2
"4393","izlememek",2
"4394","izlemeye",2
"4395","izleyebilir",2
"4396","izleyen",2
"4397","ın",2
"4398","ışığın",2
"4399","ışıktayken",2
"4400","ja",2
"4401","jandarmanın",2
"4402","jt",2
"4403","juffali",2
"4404","jv",2
"4405","jy",2
"4406","kaçarak",2
"4407","kaçtığını",2
"4408","kadarına",2
"4409","kadir",2
"4410","kadıköy’de",2
"4411","kadından",2
"4412","kafamı",2
"4413","kafede",2
"4414","kahramanoğlu'nun",2
"4415","kalabalık",2
"4416","kaldırıldı.kaza",2
"4417","kaldırıldıktan",2
"4418","kaldırırken",2
"4419","kaldırma",2
"4420","kalınca",2
"4421","kalkışıyorlar",2
"4422","kameraların",2
"4423","kampüsü",2
"4424","kamu",2
"4425","kamyonda",2
"4426","kamyonetle",2
"4427","kamyonette",2
"4428","kamyonu",2
"4429","kamyonunun",2
"4430","kan",2
"4431","kanallarından",2
"4432","kanaması",2
"4433","kanlar",2
"4434","kapağımda",2
"4435","kapanın",2
"4436","kapanmanın",2
"4437","kaptan",2
"4438","kapucu",2
"4439","kaputtaki",2
"4440","kapuz",2
"4441","karaçay",2
"4442","karakolda",2
"4443","kararları",2
"4444","karasu",2
"4445","karataş'ın",2
"4446","karataş’ın",2
"4447","karatay",2
"4448","kardeşini",2
"4449","kardeşler",2
"4450","kardeşlere",2
"4451","karışmasından",2
"4452","karıştıran",2
"4453","karıştırdı",2
"4454","karıştırınca",2
"4455","karlıova",2
"4456","kars’ta",2
"4457","kartal'da",2
"4458","karting",2
"4459","kastamonu'nun",2
"4460","kasten",2
"4461","katıldığı",2
"4462","katılmak",2
"4463","kavganın",2
"4464","kavşağı'na",2
"4465","kavşağı'ndaki",2
"4466","kavşağın",2
"4467","kaybetmek",2
"4468","kaybını",2
"4469","kaybının",2
"4470","kaybolduğu",2
"4471","kaydedildi.i̇stanbul",2
"4472","kaydettiği",2
"4473","kaydı",2
"4474","kayıtlarından",2
"4475","kaynaklı",2
"4476","kaynarca",2
"4477","kayseri’de",2
"4478","kazadaki",2
"4479","kazalar",2
"4480","kazalara",2
"4481","kazaları",2
"4482","kazaların",2
"4483","kazalarla",2
"4484","kazandı",2
"4485","kazazede",2
"4486","kazımpaşa",2
"4487","kelekçi",2
"4488","kemer",2
"4489","kemerburgaz",2
"4490","kendisinden",2
"4491","kentteki",2
"4492","kepçe",2
"4493","kervan",2
"4494","keşan",2
"4495","kesikler",2
"4496","kesildiği",2
"4497","kesinlikle",2
"4498","keskin",2
"4499","kestirdi",2
"4500","kgys",2
"4501","kh",2
"4502","kilitleyen",2
"4503","kilometrede",2
"4504","kimlikten",2
"4505","kişilerin",2
"4506","kıbrıs",2
"4507","kılınan",2
"4508","kınıyorum",2
"4509","kırtasiye",2
"4510","kısıtlamasına",2
"4511","kısıtlamayı",2
"4512","kısmında",2
"4513","kızılırmak",2
"4514","kızının",2
"4515","kızlarının",2
"4516","kızören",2
"4517","kktc’de",2
"4518","kocabaş",2
"4519","kocabaş'ın",2
"4520","kocadağ'ın",2
"4521","kocaeli'de",2
"4522","kocaeli'nin",2
"4523","kocaeli̇’ni̇n",2
"4524","kocaoğlu’nun",2
"4525","kolonya",2
"4526","koltuğuna",2
"4527","kolunun",2
"4528","komşuları",2
"4529","komutanlığı",2
"4530","konsolda",2
"4531","konsolunda",2
"4532","konteynırına",2
"4533","kontrolle",2
"4534","kontrolörleri",2
"4535","konu",2
"4536","konuda",2
"4537","konularak",2
"4538","konulurken",2
"4539","konuşmak",2
"4540","konuşmaya",2
"4541","konya'nın",2
"4542","konyaaltı",2
"4543","köpeklerden",2
"4544","köprüsü’ne",2
"4545","korkan",2
"4546","korktuklarını",2
"4547","korkuluk",2
"4548","korkusu",2
"4549","korkutan",2
"4550","korkuteli",2
"4551","korkuyla",2
"4552","koruduğu",2
"4553","korumaları",2
"4554","korumalarına",2
"4555","koruması",2
"4556","korumuş",2
"4557","koşanlar",2
"4558","koşup",2
"4559","kötüydü",2
"4560","kovalamacayla",2
"4561","kovana",2
"4562","koymak",2
"4563","koyulduğu",2
"4564","köyünden",2
"4565","kozan",2
"4566","kucağından",2
"4567","küçükfidancı",2
"4568","kula",2
"4569","kullandiği",2
"4570","kullandığını",2
"4571","kullanıcılar",2
"4572","kullanılması",2
"4573","kullanmanın",2
"4574","kullanmış",2
"4575","kullansaydı",2
"4576","kumluca'ya",2
"4577","kuralları’nı",2
"4578","kurt'un",2
"4579","kurtaran",2
"4580","kurtarılan",2
"4581","kurtarılarak",2
"4582","kurtarılması",2
"4583","kurtarılmayı",2
"4584","kurtulduk",2
"4585","kurtuluş",2
"4586","kurul",2
"4587","kurulan",2
"4588","kuruldu",2
"4589","kuruyemiş",2
"4590","kuryeler",2
"4591","kusur",2
"4592","kusursuzdur",2
"4593","kütahya",2
"4594","kutusu",2
"4595","kuyruklar",2
"4596","l",2
"4597","lambalarına",2
"4598","lastikler",2
"4599","lazımdı",2
"4600","levyeyle",2
"4601","lgs",2
"4602","liralık",2
"4603","lm",2
"4604","lobisine",2
"4605","lojistik",2
"4606","m.k",2
"4607","m.t",2
"4608","maalesef",2
"4609","macit'in",2
"4610","maddelerden",2
"4611","maddesinden",2
"4612","maddesine",2
"4613","magandası",2
"4614","mağduruz",2
"4615","mahalleli",2
"4616","mahallesinden",2
"4617","mahalli",2
"4618","mahir",2
"4619","mahkemesi’nde",2
"4620","makine",2
"4621","mala",2
"4622","malkara",2
"4623","manevi",2
"4624","manisa",2
"4625","manzara",2
"4626","market",2
"4627","markete",2
"4628","marketin",2
"4629","mart",2
"4630","maruz",2
"4631","masajı",2
"4632","matthew",2
"4633","mavi",2
"4634","mekanik",2
"4635","memnun",2
"4636","menşure",2
"4637","merkezinden",2
"4638","mersin'de",2
"4639","merzeci",2
"4640","mesafede",2
"4641","mesafeyi",2
"4642","metamfetamin",2
"4643","mevkiindeki",2
"4644","mevkisindeki",2
"4645","mezarlığı'nda",2
"4646","mezitli",2
"4647","minibüsüne",2
"4648","misiniz",2
"4649","mithat",2
"4650","miyim",2
"4651","mm",2
"4652","mobilyacılar",2
"4653","moline",2
"4654","montaj",2
"4655","montunu",2
"4656","motordaki",2
"4657","motorsikleti",2
"4658","motosikletini",2
"4659","motosikletlinin",2
"4660","motosiklette",2
"4661","motosikletten",2
"4662","muaf",2
"4663","muafiyet",2
"4664","mücadelesi",2
"4665","müdahalelerde",2
"4666","müdahaleleri",2
"4667","müdahalelerinin",2
"4668","müdürlüğünde",2
"4669","müezzin",2
"4670","muhammet",2
"4671","muhatabı",2
"4672","mümkün",2
"4673","muradiye",2
"4674","müteakip",2
"4675","müzik",2
"4676","n.ç",2
"4677","namazına",2
"4678","namazının",2
"4679","nargün",2
"4680","nazmiye",2
"4681","nde",2
"4682","necip",2
"4683","nefesini",2
"4684","net",2
"4685","nevşehi̇r’de",2
"4686","nisa",2
"4687","nişan",2
"4688","o.a",2
"4689","ö.y",2
"4690","odasına",2
"4691","odessa",2
"4692","ofisin",2
"4693","ofiste",2
"4694","öfkeyle",2
"4695","oğlum",2
"4696","oğlunun",2
"4697","öğrendiğim",2
"4698","öğrendim",2
"4699","öğrenildi.kaza",2
"4700","öğrenmek",2
