"","word","n"
"6198","tedbirlerine",1
"6199","tefek",1
"6200","teğet",1
"6201","tehditler",1
"6202","tehlikelerinin",1
"6203","tehlikeyle",1
"6204","tekerleklerine",1
"6205","tekerlerine",1
"6206","tekin",1
"6207","tekirdağ",1
"6208","tekli",1
"6209","teklif",1
"6210","teknik",1
"6211","tekrarlıyoruz",1
"6212","telefonun",1
"6213","televizyonda",1
"6214","telleri",1
"6215","tellidere",1
"6216","telsizle",1
"6217","temizleyen",1
"6218","temsilcilerine",1
"6219","temsilcilerini",1
"6220","tepebaşı",1
"6221","tepki̇",1
"6222","tercih",1
"6223","tercihlerine",1
"6224","terden",1
"6225","terk",1
"6226","termik",1
"6227","terminal",1
"6228","tescil",1
"6229","tescilsiz",1
"6230","teşekkürler",1
"6231","tesisatçı",1
"6232","teşkilatının",1
"6233","testinden",1
"6234","testini",1
"6235","teyzem",1
"6236","teyzeme",1
"6237","teyzemiz",1
"6238","tezgah",1
"6239","tezgahın",1
"6240","tiklayin",1
"6241","tip",1
"6242","tir'a",1
"6243","tir'ın",1
"6244","tir’ın",1
"6245","tirnakladi",1
"6246","tırmaladı",1
"6247","tırmalayıp",1
"6248","tırmanan",1
"6249","tırmanarak",1
"6250","tırnaklarıyla",1
"6251","tjm",1
"6252","tn",1
"6253","toki̇",1
"6254","topallıyor",1
"6255","tophane'den",1
"6256","toplama",1
"6257","toplamda",1
"6258","toplantıda",1
"6259","toplantısı",1
"6260","toplayıcısı",1
"6261","toplumda",1
"6262","toplumdan",1
"6263","toplumlarda",1
"6264","toplumun",1
"6265","toroslar",1
"6266","torpido",1
"6267","torunları",1
"6268","tr",1
"6269","trabzon’un",1
"6270","trafi̇k",1
"6271","trafiktekileri",1
"6272","trafi̇kten",1
"6273","tuğla",1
"6274","tulumu",1
"6275","tulumum",1
"6276","tümer'i",1
"6277","tur",1
"6278","tür",1
"6279","turaplar",1
"6280","turgut",1
"6281","turhan",1
"6282","türk",1
"6283","türkan",1
"6284","türkçe",1
"6285","türkeş",1
"6286","turki",1
"6287","türkiye'den",1
"6288","türkiye'nin",1
"6289","türkiye’nin",1
"6290","türkmenistan",1
"6291","turna",1
"6292","turnayı",1
"6293","tutamadi",1
"6294","tutamayan",1
"6295","tutanağı",1
"6296","tutanaklara",1
"6297","tutkusu",1
"6298","tuttuğu",1
"6299","tutucu",1
"6300","tutuklandıktan",1
"6301","tutuklanmasını",1
"6302","tutuksuz",1
"6303","tutuldu",1
"6304","tutuluyor",1
"6305","tutuştu",1
"6306","tutuşturdu",1
"6307","tutuyordu",1
"6308","tüyleri",1
"6309","tüzün",1
"6310","tv",1
"6311","twitter'dan",1
"6312","tz",1
"6313","ü.k",1
"6314","ü.o",1
"6315","uçak",1
"6316","uçtubursa",1
"6317","ucunda",1
"6318","uçup",1
"6319","uçurumun",1
"6320","uçuyor",1
"6321","üfledi",1
"6322","üflediği",1
"6323","üflememekte",1
"6324","üflemesi",1
"6325","üfleyen",1
"6326","üfllemede",1
"6327","ufuk",1
"6328","uğradiğini",1
"6329","uğradığına",1
"6330","uğradıklarını",1
"6331","uğradıktan",1
"6332","uğraşan",1
"6333","uğraşlar",1
"6334","uğraşlara",1
"6335","uğraştırdı",1
"6336","uğruyor",1
"6337","uğurlandı",1
"6338","ukrayna",1
"6339","ul",1
"6340","ulaşan",1
"6341","ulaşımda",1
"6342","ulaşımı",1
"6343","ulaşınca",1
"6344","ulaşmış",1
"6345","ulaştığımızı",1
"6346","um",1
"6347","umarım",1
"6348","üncü",1
"6349","üne",1
"6350","ünitesine",1
"6351","ünün",1
"6352","unuttuğu",1
"6353","unuttuğunu",1
"6354","ürpertti",1
"6355","ürün",1
"6356","ürünleri",1
"6357","üsküdar'dan",1
"6358","usta",1
"6359","üstelik",1
"6360","üstteki",1
"6361","üstü",1
"6362","üstünden",1
"6363","üşümüş",1
"6364","utanmazlığın",1
"6365","uyaran",1
"6366","uyarıda",1
"6367","uyarılara",1
"6368","uyarılarda",1
"6369","uyarınca",1
"6370","uyarının",1
"6371","uyarısıyla",1
"6372","üye",1
"6373","uygulamadan",1
"6374","uygulamaların",1
"6375","uygur",1
"6376","uymadığı",1
"6377","uyması",1
"6378","uymayıp",1
"6379","uyutan",1
"6380","uyuyan",1
"6381","uzadı",1
"6382","uzağa",1
"6383","uzaklaşın",1
"6384","uzaklaşıyor",1
"6385","uzaklaşmasının",1
"6386","uzaklaştirildi",1
"6387","uzaklaştığını",1
"6388","uzaklıktaydı",1
"6389","uzatılan",1
"6390","üzdü",1
"6391","üzen",1
"6392","üzereyken",1
"6393","üzeri",1
"6394","üzeri̇mi̇ze",1
"6395","üzerini",1
"6396","üzerlerine",1
"6397","uzmanları",1
"6398","üzüldü",1
"6399","üzüldüğü",1
"6400","üzüldüğünü",1
"6401","üzüldüklerini",1
"6402","üzülün",1
"6403","uzunçayır",1
"6404","üzüntülüyüz",1
"6405","üzüntümüzü",1
"6406","üzüyordu",1
"6407","v",1
"6408","vahametini",1
"6409","valesi",1
"6410","vali'den",1
"6411","van",1
"6412","van'dan",1
"6413","varlığını",1
"6414","varsak",1
"6415","varsak'tan",1
"6416","vartandaşlar",1
"6417","vas",1
"6418","vatandaşları",1
"6419","vefat",1
"6420","vehelikopterle",1
"6421","verdi.olay",1
"6422","verdik",1
"6423","verdikleri",1
"6424","verdim",1
"6425","verecek",1
"6426","veri̇ldi̇",1
"6427","verildi.polis",1
"6428","verilecek",1
"6429","verilince",1
"6430","verilirken",1
"6431","verilmiş",1
"6432","veriyoruz",1
"6433","vermediği",1
"6434","vermemek",1
"6435","vermemesi",1
"6436","vermeniz",1
"6437","vermesiyle",1
"6438","vermeye",1
"6439","vermeyen",1
"6440","vermeyi",1
"6441","vermiş",1
"6442","veterinerlerin",1
"6443","vicdanı",1
"6444","vicdansızlığı",1
"6445","video'da",1
"6446","videodaki",1
"6447","videonun",1
"6448","vinci",1
"6449","vincin",1
"6450","viraja",1
"6451","virajda",1
"6452","viral",1
"6453","vişne",1
"6454","viteste",1
"6455","vücudunun",1
"6456","vurgulayan",1
"6457","vurguluyor",1
"6458","vurması",1
"6459","vuruyor",1
"6460","widline",1
"6461","wisconsin",1
"6462","y.b",1
"6463","yada",1
"6464","yadırgıyorlar",1
"6465","yağdırdı",1
"6466","yağdırdığı",1
"6467","yağdırmaya",1
"6468","yağış",1
"6469","yağmur",1
"6470","yaka",1
"6471","yakaladi",1
"6472","yakaladım",1
"6473","yakalanabildi",1
"6474","yakalanan",1
"6475","yakalanarak",1
"6476","yakalandıktan",1
"6477","yakalanıp",1
"6478","yakalayamayan",1
"6479","yakan",1
"6480","yakayı",1
"6481","yakını",1
"6482","yakınının",1
"6483","yakınıyla",1
"6484","yakınlarına",1
"6485","yakınlarından",1
"6486","yakınlarıyla",1
"6487","yaklaşması",1
"6488","yaklaşmaya",1
"6489","yakmak",1
"6490","yakup",1
"6491","yakut'u",1
"6492","yalı",1
"6493","yalın",1
"6494","yalısına",1
"6495","yalnızdım",1
"6496","yalova'da",1
"6497","yanarken",1
"6498","yanik",1
"6499","yanı",1
"6500","yanımdaki",1
"6501","yanınca",1
"6502","yanındakilere",1
"6503","yanışı",1
"6504","yanıtını",1
"6505","yanıyor",1
"6506","yanla",1
"6507","yanlar",1
"6508","yanlarına",1
"6509","yanlış",1
"6510","yansidi",1
"6511","yansıdı.görüntülerde",1
"6512","yansıdı.kaza",1
"6513","yansıdı.otomobilin",1
"6514","yansıdı.yaşlı",1
"6515","yansıdığı",1
"6516","yansıdıi̇stanbul",1
"6517","yansıması",1
"6518","yansımıştı",1
"6519","yapacağını",1
"6520","yapar",1
"6521","yapılamaz",1
"6522","yapılmaktadır",1
"6523","yapılsın",1
"6524","yapınca",1
"6525","yapıp",1
"6526","yapıştı",1
"6527","yapıyorlar",1
"6528","yapıyorum",1
"6529","yapmadığını",1
"6530","yapmadım",1
"6531","yapmamız",1
"6532","yapmasını",1
"6533","yapmasıyla",1
"6534","yapmıyorum",1
"6535","yaptığının",1
"6536","yaptıklarını",1
"6537","yaptırıldığı",1
"6538","yaptırırım",1
"6539","yaradığı",1
"6540","yaraladı",1
"6541","yaralama",1
"6542","yaralandı.edinilen",1
"6543","yaralandı.yaralı",1
"6544","yaralandıi̇stanbul",1
"6545","yaralandıkları",1
"6546","yaralandıktan",1
"6547","yaralanıp",1
"6548","yaralanmadı",1
"6549","yaralanmaktan",1
"6550","yaralanmıştı",1
"6551","yarattı",1
"6552","yardimiyla",1
"6553","yargı",1
"6554","yargılanmak",1
"6555","yargılanmış",1
"6556","yargılara",1
"6557","yargıyı",1
"6558","yarım",1
"6559","yarış",1
"6560","yarışacak",1
"6561","yarışçılara",1
"6562","yarışlarından",1
"6563","yarışmalara",1
"6564","yarıştan",1
"6565","yaş",1
"6566","yaşadiklarini",1
"6567","yaşadığım",1
"6568","yaşadığımız",1
"6569","yaşadığını",1
"6570","yasağını",1
"6571","yasağının",1
"6572","yasak",1
"6573","yasal",1
"6574","yaşamadığım",1
"6575","yaşamazken",1
"6576","yaşana",1
"6577","yaşananlara",1
"6578","yaşanıyor",1
"6579","yaşanmadı",1
"6580","yaşanmadığı",1
"6581","yaşanmaması",1
"6582","yaşanmasına",1
"6583","yaşanmazken",1
"6584","yaşım",1
"6585","yaşıma",1
"6586","yaşındak",1
"6587","yaşındayım",1
"6588","yaşıyor",1
"6589","yaşıyorsunuz",1
"6590","yaşıyorum",1
"6591","yaşıyoruz",1
"6592","yaşlanınca",1
"6593","yaslatıldı",1
"6594","yaştaki",1
"6595","yastık",1
"6596","yatarak",1
"6597","yatırılan",1
"6598","yatıştırmaya",1
"6599","yatıyor",1
"6600","yattığı",1
"6601","yavaşlamak",1
"6602","yavaşlıyor",1
"6603","yayadan",1
"6604","yayalar",1
"6605","yayaları",1
"6606","yayılan",1
"6607","yayınlanacaktır",1
"6608","yayınlanamaz",1
"6609","yayınlanınca",1
"6610","yayınlayarak",1
"6611","yaz",1
"6612","yazdığı",1
"6613","yazdır",1
"6614","yazık",1
"6615","yazılacağını",1
"6616","yazıları",1
"6617","yazısını",1
"6618","yazma",1
"6619","yazmışlar",1
"6620","yedik",1
"6621","yedi̇k",1
"6622","yediklerini",1
"6623","yeğen",1
"6624","yeğenini",1
"6625","yeniköy'de",1
"6626","yenileme",1
"6627","yenilendi",1
"6628","yenişehir",1
"6629","yerdeki",1
"6630","yeri̇nden",1
"6631","yeri̇ne",1
"6632","yerle",1
"6633","yerlerinden",1
"6634","yerleşmiş",1
"6635","yerlikaya",1
"6636","yeşilde",1
"6637","yeten",1
"6638","yeteneği",1
"6639","yetersiz",1
"6640","yetiş",1
"6641","yetişti.vatandaşların",1
"6642","yetiştirdi",1
"6643","yetiştirdi.olay",1
"6644","yetkili",1
"6645","yetkililer",1
"6646","yetmedi",1
"6647","yiğit'e",1
"6648","yiğit'i",1
"6649","yikadi",1
"6650","yilindan",1
"6651","yitirdi.gülen’in",1
"6652","yitirmesi",1
"6653","yitirmesiyle",1
"6654","yiyeceğiz",1
"6655","yı",1
"6656","yığınına",1
"6657","yıkadı",1
"6658","yıkarak",1
"6659","yıkılan",1
"6660","yıkıldı",1
"6661","yıldız",1
"6662","yıllarca",1
"6663","yıllardır",1
"6664","yılmaz'ı",1
"6665","yırtarken",1
"6666","yoğunlaşan",1
"6667","yoğunluğu",1
"6668","yoka",1
"6669","yokuştan",1
"6670","yolayrımı",1
"6671","yolculuğuna",1
"6672","yoldurdu",1
"6673","yolduruyor",1
"6674","yollarına",1
"6675","yollarında",1
"6676","yolu'ndan",1
"6677","yolu’nda",1
"6678","yolu’ndaki",1
"6679","yolundan",1
"6680","yolundayız",1
"6681","yönelen",1
"6682","yöneltti",1
"6683","yönetirken",1
"6684","yönetmelik",1
"6685","yönetti̇",1
"6686","yönlendirdi",1
"6687","yönlendirildi",1
"6688","yönlendirilirken",1
"6689","yönlendirmeye",1
"6690","yönü",1
"6691","yönüne",1
"6692","yorucu",1
"6693","yörükoğlu’nun",1
"6694","yoruma",1
"6695","yorumda",1
"6696","yorumlandı",1
"6697","yüklenince",1
"6698","yüksek",1
"6699","yumak",1
"6700","yumrukla",1
"6701","yumruklar",1
"6702","yumrukları",1
"6703","yüreklerin",1
"6704","yürükleri",1
"6705","yürümekte",1
"6706","yürümeye",1
"6707","yürürken",1
"6708","yürüten",1
"6709","yürüttüğü",1
"6710","yürüyemiyorum",1
"6711","yusuf",1
"6712","yuvalandı",1
"6713","yüzlerce",1
"6714","z.k",1
"6715","z.s",1
"6716","zabıta",1
"6717","zahmetinden",1
"6718","zamana",1
"6719","zanlılar",1
"6720","zannettim",1
"6721","zar",1
"6722","zarara",1
"6723","zavallıyı",1
"6724","zehra",1
"6725","zeminde",1
"6726","zhuang",1
"6727","zil",1
"6728","zincir",1
"6729","zinciri",1
"6730","zi̇nci̇rle",1
"6731","zorla",1
"6732","zorlama",1
"6733","zorlanan",1
"6734","zorlasak",1
"6735","zorluk",1
"6736","zorluklar",1
"6737","zümrüt",1
"6738","zurna",1
